,date,tic,anomaly
401,2017/6/19,PNRG,0.1562939
402,2017/6/20,PNRG,0.061250273
403,2017/6/21,PNRG,0.119744085
404,2017/6/22,PNRG,0.04511658
405,2017/6/23,PNRG,0.1334605
406,2017/6/26,PNRG,0.23939241
407,2017/6/27,PNRG,0.041577917
408,2017/6/28,PNRG,0.053684123
409,2017/6/29,PNRG,0.20019317
410,2017/6/30,PNRG,0.39388838
411,2017/7/3,PNRG,0.08490727
412,2017/7/5,PNRG,0.08129455
413,2017/7/6,PNRG,0.15426931
414,2017/7/7,PNRG,0.1907661
415,2017/7/10,PNRG,0.068286836
416,2017/7/11,PNRG,0.031072926
417,2017/7/12,PNRG,0.11692509
418,2017/7/13,PNRG,0.24361138
419,2017/7/14,PNRG,0.27282175
420,2017/7/17,PNRG,0.039429978
421,2017/7/18,PNRG,0.022808995
422,2017/7/19,PNRG,0.0042651067
423,2017/7/20,PNRG,0.16989307
424,2017/7/21,PNRG,0.1845963
425,2017/7/24,PNRG,0.18281718
426,2017/7/25,PNRG,0.16440988
427,2017/7/26,PNRG,0.19229445
428,2017/7/27,PNRG,0.09290104
429,2017/7/28,PNRG,0.018484581
430,2017/7/31,PNRG,0.2063805
431,2017/8/1,PNRG,0.025381882
432,2017/8/2,PNRG,0.046803564
433,2017/8/3,PNRG,0.09882711
434,2017/8/4,PNRG,0.09588795
435,2017/8/7,PNRG,0.18467274
436,2017/8/8,PNRG,0.019359361
437,2017/8/9,PNRG,0.021236513
438,2017/8/10,PNRG,0.14893682
439,2017/8/11,PNRG,0.024451325
440,2017/8/14,PNRG,0.038239602
441,2017/8/15,PNRG,0.09120195
442,2017/8/16,PNRG,0.16677602
443,2017/8/17,PNRG,0.025617529
444,2017/8/18,PNRG,0.09852947
445,2017/8/21,PNRG,0.23413739
446,2017/8/22,PNRG,0.086535685
447,2017/8/23,PNRG,0.0056419964
448,2017/8/24,PNRG,0.0664852
449,2017/8/25,PNRG,0.13642485
450,2017/8/28,PNRG,0.10442798
451,2017/8/29,PNRG,0.15157944
452,2017/8/30,PNRG,0.110368505
453,2017/8/31,PNRG,0.009334705
454,2017/9/1,PNRG,0.38074225
455,2017/9/5,PNRG,0.08968639
456,2017/9/6,PNRG,0.08232098
457,2017/9/7,PNRG,0.0027921898
458,2017/9/8,PNRG,0.27227274
459,2017/9/11,PNRG,0.23605287
460,2017/9/12,PNRG,0.037138294
461,2017/9/13,PNRG,0.19557247
462,2017/9/14,PNRG,0.13435774
463,2017/9/15,PNRG,0.26010862
464,2017/9/18,PNRG,0.03554498
465,2017/9/19,PNRG,0.16349368
466,2017/9/20,PNRG,0.012866294
467,2017/9/21,PNRG,0.21823585
468,2017/9/22,PNRG,0.008192047
469,2017/9/25,PNRG,0.13785198
470,2017/9/26,PNRG,0.031865202
471,2017/9/27,PNRG,0.13092896
472,2017/9/28,PNRG,0.04765924
473,2017/9/29,PNRG,0.19396508
474,2017/10/2,PNRG,0.1253488
475,2017/10/3,PNRG,0.16327894
476,2017/10/4,PNRG,0.031268876
477,2017/10/5,PNRG,0.17873631
478,2017/10/6,PNRG,0.12039265
479,2017/10/9,PNRG,0.018485287
480,2017/10/10,PNRG,0.112038076
481,2017/10/11,PNRG,0.30271554
482,2017/10/12,PNRG,0.18332231
483,2017/10/13,PNRG,0.13915728
484,2017/10/16,PNRG,0.07527958
485,2017/10/17,PNRG,0.025931593
486,2017/10/18,PNRG,0.14280955
487,2017/10/19,PNRG,0.01748842
488,2017/10/20,PNRG,0.117646456
489,2017/10/23,PNRG,0.24341984
490,2017/10/24,PNRG,0.014940924
491,2017/10/25,PNRG,0.0042052027
492,2017/10/26,PNRG,0.120135896
493,2017/10/27,PNRG,0.19981539
494,2017/10/30,PNRG,0.11252497
495,2017/10/31,PNRG,0.07354645
496,2017/11/1,PNRG,0.23067278
497,2017/11/2,PNRG,0.09878029
498,2017/11/3,PNRG,0.2360696
499,2017/11/6,PNRG,0.15216854
500,2017/11/7,PNRG,0.014535747
501,2017/11/8,PNRG,0.30880174
502,2017/11/9,PNRG,0.1255082
503,2017/11/10,PNRG,0.04344021
504,2017/11/13,PNRG,0.20211567
505,2017/11/14,PNRG,0.22459437
506,2017/11/15,PNRG,0.010236961
507,2017/11/16,PNRG,0.16271001
508,2017/11/17,PNRG,0.20898783
509,2017/11/20,PNRG,0.24828863
510,2017/11/21,PNRG,0.16430104
511,2017/11/22,PNRG,0.16927437
512,2017/11/24,PNRG,0.09837401
513,2017/11/27,PNRG,0.1432195
514,2017/11/28,PNRG,0.07476571
515,2017/11/29,PNRG,0.094447665
516,2017/11/30,PNRG,0.16222115
517,2017/12/1,PNRG,0.062856324
518,2017/12/4,PNRG,0.06882126
519,2017/12/5,PNRG,0.10649864
520,2017/12/6,PNRG,0.1256258
521,2017/12/7,PNRG,0.047166724
522,2017/12/8,PNRG,0.13161287
523,2017/12/11,PNRG,0.06153584
524,2017/12/12,PNRG,0.04790169
525,2017/12/13,PNRG,0.035031352
526,2017/12/14,PNRG,0.1074597
527,2017/12/15,PNRG,0.13598858
528,2017/12/18,PNRG,0.107745856
529,2017/12/19,PNRG,0.045361113
530,2017/12/20,PNRG,0.02014967
531,2017/12/21,PNRG,0.02710896
532,2017/12/22,PNRG,0.0450463
